	0	1	2	3	4	5	6	7	8	9
Weint	0	0	0	1	0	0	0	0	0	0
jetz	0	0	0	0	1	0	1	0	0	1
gut	0	0	0	1	0	0	0	1	0	0
:-)	0	0	0	0	0	0	0	2	1	0
ghört	1	0	0	1	0	0	0	0	0	0
amne	0	0	0	0	1	0	0	0	0	0
Sush	0	0	0	1	0	0	0	0	0	0
denkets	0	0	0	0	1	0	0	0	0	0
WTF	0	0	0	0	0	1	0	0	0	0
MEME	0	0	0	0	0	0	1	0	0	0
good	0	0	0	0	1	0	0	0	0	0
Grûess	0	0	0	0	0	1	0	0	0	0
url	0	2	0	0	0	0	0	0	0	0
volle	0	1	0	0	0	0	0	0	0	0
gigantesqur	0	0	0	0	0	1	0	0	0	0
http://onlycareboutwifi.tumblr.com/post/NNNNNNNNNNN/fangirltothefullest-this-is-the-creepiest	0	0	0	0	0	0	0	0	1	0
as	0	1	0	0	0	0	0	0	0	0
onerepublic	0	0	1	0	0	0	0	0	0	0
susht	0	0	0	0	0	0	0	1	0	1
giit	0	0	2	1	1	0	1	1	0	0
tumblr	0	0	0	0	0	0	1	0	0	0
zirkuliert	0	0	0	0	0	0	0	1	0	0
wait	0	0	0	0	0	0	0	0	0	1
jets	0	0	0	0	0	1	0	0	0	0
hetts	0	0	0	0	0	0	0	0	0	1
harald	0	0	1	0	0	0	0	0	0	0
Eif	0	0	0	0	0	0	0	1	0	0
gschide	0	0	0	0	0	0	0	0	1	0
Off	0	0	0	0	0	0	0	0	0	1
letsht	0	1	0	0	0	0	0	0	0	0
blockt	0	0	1	0	0	0	0	0	0	0
imessage	0	0	0	0	0	0	1	0	0	0
giits	0	0	0	0	0	0	0	1	0	0
crappy	0	0	1	0	0	0	0	0	0	0
pasta	0	0	0	1	0	0	0	0	0	0
molly	0	1	0	0	0	0	0	0	0	0
blogs	0	1	0	0	0	0	0	0	0	0
Omg	0	0	0	0	0	1	0	2	0	0
bronyd	0	0	0	0	0	0	1	0	0	0
bxa	0	0	1	0	0	0	0	0	0	0
shöne	0	0	0	0	0	1	0	0	0	0
baum	0	0	0	0	0	0	1	0	0	0
emojiQfearfulFace	0	0	0	0	0	0	1	0	2	0
Het	0	0	0	0	0	0	0	1	1	1
ohi	0	0	0	0	0	0	0	0	2	0
dominant	0	1	0	0	0	0	0	0	0	0
wat	0	0	0	1	0	0	0	0	0	0
Brucht	0	0	0	0	1	0	0	0	0	0
eso	0	0	0	0	0	0	0	0	0	1
sheisse	0	0	1	0	0	0	0	0	0	0
shissi	0	0	0	0	0	0	1	0	0	0
sones	0	1	1	0	0	0	0	0	0	0
awww	0	0	0	0	0	0	0	0	0	1
wolke	0	0	1	0	0	0	0	0	0	0
trifft	0	1	0	0	0	0	0	0	0	0
Er	0	0	1	0	0	0	0	1	2	0
notgeil	0	0	0	0	0	1	0	0	1	0
emojiQraisedHand	0	0	0	0	0	0	0	1	0	0
tinetta	1	0	0	0	0	0	0	0	0	0
kuscheln	0	0	0	0	0	0	1	0	0	0
tattoos	0	1	0	0	0	0	0	0	0	0
schnidet	0	0	0	0	0	0	0	1	0	0
euses	0	0	0	0	0	0	0	1	0	0
buech	0	1	1	0	0	0	0	0	1	0
usgseh	0	0	0	1	0	0	0	0	0	0
transformation	0	1	0	0	0	0	0	0	0	0
gsesh	0	0	0	1	0	0	0	0	0	0
yay	0	0	0	0	0	1	0	0	0	0
taggt	0	0	0	0	0	0	0	1	0	0
again	0	0	0	0	0	0	0	0	0	1
raucht	0	1	0	0	0	0	0	0	0	0
blaze	0	0	0	1	0	0	0	0	1	0
it	0	0	0	0	1	0	0	1	0	1
emojiQmapleLeaf	0	0	0	0	0	1	0	0	0	0
Yass	0	0	0	0	0	0	1	0	0	0
child	0	0	0	0	0	0	1	0	0	0
leave	0	0	0	0	0	0	0	1	0	0
alonr	0	0	0	0	0	0	0	0	0	1
divergent	0	0	0	1	0	0	0	0	0	0
droge	0	0	0	0	1	0	0	0	0	0
nemet	0	0	0	0	0	1	0	0	0	0
smh	0	0	0	0	0	0	1	0	0	0
reblogge	0	0	0	0	1	0	0	0	0	0
isj	0	0	0	0	0	0	0	1	0	0
zeiche	0	0	0	0	0	0	0	0	0	1
ershte	0	1	1	0	0	0	0	0	0	0
letshte	0	0	0	0	0	1	0	0	0	0
whyyy	0	0	0	0	0	0	0	0	0	1
hetsh	0	0	0	0	0	0	0	0	0	1
spanish	0	1	0	0	0	0	0	0	0	0
nimsh	0	0	1	0	0	0	0	0	0	0
ewr	0	0	0	0	0	0	0	1	0	0
lame	0	0	0	0	0	0	0	0	0	1
Did	0	0	0	0	1	0	0	0	0	0
buy	0	0	0	0	0	0	1	0	0	0
yes	0	0	0	0	0	0	0	0	1	0
for	0	0	0	0	0	0	0	0	0	1
american	0	0	1	0	0	0	0	0	0	0
apparel	0	0	0	1	0	0	0	0	0	0
usegönd	0	1	0	0	0	0	0	0	0	0
machemer	0	0	0	0	0	1	0	0	0	0
Ab	0	0	0	0	0	0	0	0	1	0
nahh	0	0	0	0	0	0	0	0	0	1
kind	0	0	1	0	0	0	0	0	0	0
vergisst	0	0	0	1	0	0	0	0	0	0
tru	0	0	0	0	0	0	0	1	1	0
ahja	0	0	0	0	0	0	0	0	1	0
shwiiz	0	0	1	0	0	0	0	0	0	0
Tru	0	0	0	0	0	0	0	1	0	0
drilueged	0	1	0	0	0	0	0	0	0	0
Fashion	0	0	0	0	0	1	0	0	0	0
doesnt	0	0	0	0	0	0	1	0	0	0
cold	0	0	0	0	0	0	0	0	1	0
truu	0	0	0	0	0	0	0	0	0	1
Müsst	0	0	0	0	1	0	0	0	0	0
fröge	0	0	0	0	0	1	0	0	0	0
shlafe	0	0	0	0	1	0	0	0	0	0
Tiens	0	0	0	0	0	0	1	0	0	0
tiens	0	0	0	0	0	0	0	1	0	0
regnet	0	0	0	0	0	0	2	0	0	0
spongebob	0	0	1	0	0	0	0	0	0	0
zeichnet	0	0	0	1	0	0	0	0	0	0
stolz	0	0	0	0	0	0	0	1	0	0
kleider	0	0	3	0	0	0	1	0	0	0
tröged	0	0	0	1	0	0	0	0	0	0
alti	0	1	0	0	0	1	1	1	0	0
faction	0	0	0	0	0	0	0	1	0	0
flagge	0	0	0	0	1	0	0	0	0	0
Mit	0	0	0	0	0	0	1	0	1	0
blueme	0	0	0	0	0	0	0	0	1	0
wiso	0	0	0	0	1	0	0	0	0	0
shocked	0	0	0	0	0	1	0	0	0	0
emoji	0	0	0	0	0	0	1	0	0	0
langwilig	0	0	0	0	0	0	0	0	0	1
fit	0	1	0	0	0	0	0	0	0	0
Gahn	0	0	0	0	1	0	0	0	0	0
Hoff	0	0	0	1	0	0	0	0	0	0
putin	0	0	0	0	1	0	0	0	0	0
aw	0	0	0	0	0	0	0	0	1	0
gsicht	0	0	1	0	0	0	0	0	0	0
maske	0	0	0	1	0	0	0	0	1	0
ufsezt	0	0	0	0	0	0	0	0	0	1
julien	1	0	0	0	0	0	0	0	0	0
fakedavid	0	0	1	0	0	0	0	0	0	0
Umm	0	0	0	0	0	0	1	0	0	0
its	0	0	0	0	0	0	0	1	0	0
obvious	0	0	0	0	0	0	0	0	1	0
bruhs	0	0	0	0	0	0	0	0	0	1
bus	0	0	0	0	1	0	0	0	0	0
kno	0	0	0	0	0	0	0	1	0	0
andersh	0	0	1	0	0	0	0	0	0	0
meinsh	0	0	0	1	0	0	0	0	0	0
versteckt	0	1	0	0	0	0	0	0	0	0
Stell	0	0	0	0	1	0	0	0	0	0
objekt	0	0	0	0	0	0	0	0	1	0
ewigkeite	0	1	0	0	0	0	0	0	0	0
aktiver	0	0	1	0	0	0	0	0	0	0
Benutzer	0	0	0	1	0	0	0	0	0	0
werden	0	0	0	0	0	0	0	1	1	0
seget	0	0	1	0	0	0	0	0	0	0
bida	0	0	0	1	0	0	0	0	0	0
reformierte	0	0	0	0	1	0	0	0	0	0
chraft	0	0	0	1	0	0	0	0	0	0
bitzeli	0	0	0	0	1	0	0	0	0	0
zemebricht	0	0	0	0	0	1	0	0	0	0
seged	0	0	0	0	1	0	0	0	0	0
[StreetAddress]	0	1	0	0	0	0	0	0	0	0
papi	0	0	0	0	0	0	0	1	0	1
baden	0	1	0	0	0	0	0	0	0	0
jop	0	0	0	0	0	1	0	0	0	0
ende	0	0	0	0	0	0	0	0	0	1
billione-münze	0	0	0	0	2	0	0	0	0	0
chinese	0	1	0	0	0	0	0	0	0	0
vorwärts	0	0	0	1	0	0	0	0	0	0
glichgwicht	0	0	0	0	0	0	0	1	0	0
verschiebed	0	0	0	0	0	0	0	0	0	1
verlinke	0	1	0	0	0	0	0	0	0	0
http://www.blick.ch/news/ausland/eine-sekunde-werbung-kostet-NNNNN-dollar-idNNNNNNN.html	0	0	0	0	1	0	0	0	0	0
Goht	0	0	0	0	0	1	0	0	0	0
umweg	0	0	0	0	0	0	0	0	0	1
tests	0	0	0	0	1	0	0	0	0	0
training	1	0	0	0	0	0	0	0	0	0
boarde	0	0	0	0	1	0	0	0	0	0
effizient	0	0	0	0	0	0	0	1	0	0
anewörft	0	0	1	0	0	0	0	0	0	0
hald	0	1	1	1	0	1	1	0	0	1
wanderschueh	0	0	0	0	0	0	0	0	0	1
amigs	0	0	1	0	0	0	0	0	0	0
funktioniered	0	0	0	0	0	1	0	0	0	0
macheder	0	0	0	0	0	0	0	0	0	1
ami-nummere	0	0	0	0	0	0	0	0	0	1
wölle	0	0	0	0	0	1	0	0	0	0
natürli	0	0	0	0	0	0	0	0	0	1
villicht	1	0	0	0	0	0	0	0	0	0
bisherig	0	0	1	0	0	0	0	0	0	0
Btw	0	0	0	0	0	0	0	0	1	0
emojiQsmilingFaceWithOpenMouth	5	1	1	0	0	0	3	0	0	1
Schicke	0	0	0	0	0	0	0	0	1	0
Lachen	0	0	0	0	0	0	0	1	0	0
bringst	0	0	0	0	0	0	0	0	0	1
chrieg	1	0	0	0	0	0	0	0	0	0
Sowohl	0	0	0	1	0	0	0	0	0	0
ukrainer	0	0	0	0	0	1	0	0	0	0
europäer	0	0	0	0	0	0	0	1	0	0
krim	0	1	0	0	0	0	0	0	0	0
russisch	0	0	0	0	1	0	0	0	0	0
schlauer	0	0	0	0	0	0	0	0	1	1
sg	0	0	0	1	0	1	1	0	0	0
uni	0	0	0	0	0	0	0	0	2	0
liebste	0	1	0	0	0	0	0	0	0	0
wörsch	0	0	0	0	0	1	1	0	0	0
nomol	2	1	0	0	0	0	0	0	0	1
probiere	0	0	2	0	0	0	0	0	0	0
Jedi	0	0	0	0	1	0	0	0	0	0
info	0	0	0	0	0	1	0	0	0	0
usnütze	0	0	0	0	0	0	1	0	0	0
Morn	0	0	0	0	0	0	0	0	1	0
obig	0	0	1	0	1	0	0	0	0	1
gänderet	0	0	0	1	0	0	0	0	0	0
ufgobe	0	0	0	0	0	0	0	0	1	0
wönd	0	0	1	0	0	0	0	0	0	0
Meinsch	0	0	0	0	0	0	0	1	0	0
wen	0	0	0	0	0	0	0	0	1	0
bestoh	0	0	0	0	0	1	0	0	0	0
seriös	0	0	0	0	0	0	0	0	1	0
murs	0	0	0	0	0	0	0	0	0	1
pfarrer	0	0	0	1	0	0	0	0	0	0
husi	0	0	0	0	0	0	0	0	0	1
gnau	0	1	0	0	0	0	0	0	0	1
lager	0	0	0	1	0	0	0	0	0	0
carsten	0	0	0	0	0	0	1	0	1	0
blödm	0	0	0	0	0	0	0	0	0	1
oktober	0	1	0	0	0	0	0	0	0	0
amig	0	0	1	0	0	0	0	0	0	0
break	0	0	0	0	1	0	0	0	0	0
meniskus	0	1	0	0	0	0	0	0	0	0
schlimmer	0	0	0	1	0	0	0	0	0	0
Zum	0	0	0	0	0	0	1	0	0	1
rechne	1	0	0	0	0	0	0	0	0	0
GA	0	0	1	0	0	0	0	0	0	0
zweiti	0	0	0	1	0	0	0	0	0	0
muni	0	0	0	0	0	1	0	0	0	0
NNNN.-	0	0	0	0	0	0	0	0	0	1
flug	0	1	0	0	0	0	0	0	0	0
3er	0	0	0	0	0	0	0	1	0	0
einiges	0	1	0	0	0	0	0	0	0	0
schneller	0	0	1	0	0	0	0	0	0	0
emojiQgrimacingFace	0	0	0	0	0	0	0	1	1	1
backstage	0	0	0	0	1	0	0	0	0	0
vip	0	0	0	0	0	0	1	0	0	0
bereich	0	0	0	0	0	0	0	1	0	0
gläsli	0	1	0	0	0	0	0	0	0	0
fläschli	0	0	0	0	1	0	0	0	0	0
Okey	0	0	0	0	0	1	0	0	0	0
schöne	0	0	0	0	1	0	0	0	0	1
super	0	0	0	0	0	1	1	0	1	1
party	0	0	0	1	0	0	0	0	0	1
august	0	0	2	0	0	0	0	0	0	0
veränderig	0	0	0	0	1	0	0	0	0	0
possitiv	0	0	0	0	0	0	0	0	1	0
ski	0	0	0	0	1	0	0	0	0	0
hstande	0	0	0	0	0	1	0	0	0	0
negscht	0	1	0	0	0	0	0	0	0	0
fasnacht	0	0	0	0	0	0	1	0	0	0
chim	0	0	0	0	0	0	0	1	0	0
süscht	0	0	0	0	0	0	1	0	0	0
wärs	0	0	0	0	0	0	0	2	0	0
beschisse	0	0	0	0	0	0	0	0	0	1
klappe	0	0	0	1	0	0	0	0	0	0
Hehe	0	0	0	0	0	1	1	0	0	0
Stellet	0	0	0	0	0	0	0	1	0	0
nummere	0	1	0	0	0	0	0	0	0	0
ihzoge	0	0	1	0	0	0	0	0	0	0
versicherig	0	0	0	0	0	0	0	1	0	1
wildi	0	1	0	0	0	0	0	0	0	0
fett	0	0	0	1	0	0	0	0	0	0
Has	0	0	0	0	0	0	0	0	0	1
Hock	0	0	0	0	0	0	0	1	0	0
wald	0	1	0	0	0	0	0	0	0	0
abfacklet	0	0	0	1	0	0	0	0	0	0
wells	0	0	0	0	1	0	0	0	0	0
troche	0	0	0	0	0	0	1	0	0	0
zueloht	0	0	1	0	0	0	0	0	0	0
drei	0	0	0	0	0	0	0	1	0	0
däg	0	0	0	0	0	0	0	0	1	0
ins	0	0	0	1	0	0	0	0	0	1
Au	0	0	0	0	0	0	0	1	0	0
möglichkeit	0	0	0	0	0	0	0	0	0	1
19.8.	0	0	0	1	0	0	0	0	0	0
UO	0	0	0	0	0	0	1	0	0	0
19.	0	0	1	0	0	0	0	0	0	0
ihrücke	0	0	0	0	1	0	0	0	0	0
emojiQpersonWithPoutingFace	0	0	0	0	0	1	0	0	0	0
homos	0	0	0	0	0	0	0	0	0	1
biere	0	1	1	0	0	0	0	0	0	0
abcerdiene	0	0	0	0	0	1	0	0	0	0
Obwohl	0	0	0	0	0	0	0	1	0	0
kg	0	0	1	0	0	0	0	0	0	0
sprängige	0	0	0	1	0	0	0	0	0	0
Geile	0	0	0	0	0	0	0	0	1	0
gschneit	0	0	0	0	1	0	0	0	0	0
Hihi	0	0	0	0	0	0	0	1	0	0
Katze	0	2	0	0	0	0	0	0	0	0
neun	0	0	2	0	0	0	0	0	0	0
Schwänze	0	0	0	2	0	0	0	0	0	0
hat	0	0	0	0	3	0	0	0	0	0
lässt	0	0	0	0	0	0	0	2	0	0
emojiQdisappointedFace	0	0	0	0	1	0	0	0	0	0
blibsch	0	0	1	0	0	0	0	0	0	0
wünsch	0	0	0	0	0	1	0	1	0	1
dägli	0	0	0	0	0	0	0	0	1	0
Hüt	0	0	0	0	0	0	1	0	1	0
räscht	0	0	0	1	0	0	0	0	0	0
kompanie	0	0	0	0	0	0	1	0	0	0
verkackt	0	0	0	1	0	0	0	0	0	0
zugsobe	1	0	0	0	0	0	0	0	0	0
zfhr	0	0	1	0	0	0	0	0	0	0
chröndli	0	0	0	0	1	0	0	0	0	0
holt	0	0	0	0	0	1	0	0	0	0
2.	0	0	1	0	0	0	0	1	1	0
totechopf	0	0	1	0	0	0	0	0	0	0
elite	0	0	0	0	0	1	0	0	0	0
zweimol	1	0	0	0	0	0	0	0	0	0
freiwillig	0	0	0	0	1	0	0	0	0	0
gosch	0	0	1	0	0	1	1	0	0	0
hetsch	0	0	0	0	0	0	0	0	1	0
tune	0	1	0	0	0	0	0	0	0	0
öperem	0	0	0	1	0	0	0	0	0	0
schuele	0	0	0	0	0	1	0	0	0	0
nöchscht	0	0	0	0	0	0	0	0	0	1
jeder	1	0	0	0	0	0	0	0	0	0
einzell	0	1	0	0	0	0	0	0	0	0
einem	0	0	0	1	0	0	0	0	0	0
rund-mail	0	0	0	0	1	0	0	0	0	0
alle	0	0	0	0	0	0	1	1	0	0
mitarbeiter	0	0	0	0	0	0	0	1	0	0
spühl	0	0	0	0	0	0	0	0	1	1
bretter	0	0	0	1	0	0	0	0	0	0
schleife	0	0	0	0	1	0	0	0	0	0
umbedingt	0	0	0	0	0	0	0	0	0	1
Chunsch	0	0	0	0	0	1	0	0	0	0
longiert	0	0	0	0	1	0	0	0	0	0
usechunnt	0	0	0	1	0	0	0	0	0	0
miis	0	1	0	0	0	0	0	0	0	0
pyji	0	0	1	0	0	0	0	0	0	0
margarita	0	0	0	0	1	0	0	0	0	0
mitgno	0	0	0	0	0	1	0	0	0	0
diir	0	1	0	0	0	0	0	0	0	0
chliises	0	0	0	0	1	0	0	0	0	0
tschänkli	0	0	0	0	0	1	0	0	0	0
Vergisses	0	0	0	0	0	0	0	0	0	1
stell	0	0	1	0	0	0	0	0	0	0
überchoh	0	0	0	1	0	0	0	0	0	0
Froi	0	0	0	0	0	0	0	0	1	0
miich	0	0	0	0	0	0	0	0	0	1
team	0	0	0	0	0	1	0	0	0	0
meeting	0	0	0	0	0	0	1	0	0	0
verchündet	0	0	0	0	0	0	0	1	0	0
emojiQsleepyFace	0	0	0	0	0	0	0	0	0	1
pegah	0	1	0	0	0	0	0	0	0	0
Voooooll	0	0	0	0	1	0	0	0	0	0
dihei	0	0	0	1	0	0	0	3	0	0
nämed	0	0	0	0	1	0	0	0	0	0
Det	0	0	0	0	0	0	0	1	0	0
willi	0	0	0	0	0	0	0	0	1	0
make-up	0	0	0	0	0	0	1	0	0	0
ton	0	0	0	0	0	0	0	1	0	0
zfinde	0	0	0	0	0	0	0	0	1	0
luschtiger	0	0	0	0	0	0	1	0	0	0
höche	0	0	1	0	0	0	0	0	0	0
temperature	0	0	0	1	0	0	0	0	0	0
zelebriersch	0	0	0	0	1	0	0	0	0	0
Chönd	0	0	0	0	0	1	0	0	0	0
chochbuech	0	0	0	0	1	0	0	0	0	0
marietta	0	0	0	0	0	0	0	0	0	1
fründe	0	0	0	1	0	0	0	0	0	0
gntm	0	0	0	0	0	0	1	0	0	0
kandidatinne	0	0	0	0	0	0	0	1	0	0
passe	0	0	0	0	0	0	0	0	0	1
fescht	0	0	0	0	0	0	0	0	0	2
glücklicher	0	0	1	0	0	0	0	0	0	0
sibni	0	0	0	1	0	0	0	0	0	0
ufgstande	0	0	0	0	1	0	0	0	0	0
suscht	0	0	0	0	0	0	0	0	0	1
bildli	0	1	0	0	0	0	0	0	0	0
Hett	0	0	0	0	0	0	0	1	0	0
fotilade	0	1	0	0	0	0	0	0	0	0
11.30	0	0	0	1	0	0	0	0	0	0
pünklich	0	1	0	0	0	0	0	0	0	0
offe	0	0	1	0	0	1	0	0	0	0
rowling	0	0	1	0	0	0	0	0	0	0
Fantastic	0	0	0	0	1	0	0	0	0	0
Beasts	0	0	0	0	0	1	0	0	0	0
And	0	0	0	0	0	0	1	0	0	0
Where	0	0	0	0	0	0	0	1	0	0
To	0	0	0	0	0	0	0	0	1	0
Find	0	0	0	0	0	0	0	0	0	1
diich	1	0	0	0	0	0	0	0	0	0
wraps	0	0	1	0	0	0	0	0	0	0
überzüüges	0	0	0	1	0	0	0	0	0	0
riitstunde	0	0	1	0	0	0	0	0	0	0
uuswiche	0	0	0	0	0	1	0	0	0	0
Samschtig	0	0	0	0	0	0	0	1	0	0
7te	0	0	0	0	0	0	0	0	0	1
wiehnachtsgschänkli	0	0	0	0	0	0	0	0	0	1
sibylle	0	1	0	0	0	0	0	0	0	0
prüefig	0	0	0	0	0	1	0	0	0	0
Yeeeii	0	0	0	0	0	0	0	0	1	0
ähnlich	0	0	0	0	1	0	0	0	0	0
xeehnd	0	0	0	0	0	1	0	0	0	0
Hahahaha	0	0	0	0	0	1	2	1	0	0
emojiQpersonWithBlondHair	0	0	0	0	0	0	0	0	0	1
luschtig	0	0	0	0	1	0	0	0	0	0
codes	0	0	0	1	0	0	0	0	0	0
emojiQhearNoEvilMonkey	0	0	0	0	0	0	1	0	0	0
brunched	0	0	0	1	0	0	0	0	0	0
frische	0	0	0	1	0	0	0	0	0	0
pressiert	0	0	1	0	0	0	0	0	0	0
Macht	0	0	0	0	0	1	0	0	0	0
Wi	0	0	0	0	0	0	1	0	0	1
ticket	0	0	1	0	0	0	0	0	0	0
kaufe	0	0	0	0	1	0	0	0	0	0
Jap	0	0	0	0	0	0	1	0	0	0
sehen	0	0	0	1	0	0	0	0	0	0
Liebe	0	0	0	0	0	1	0	0	0	0
machst	0	0	0	0	0	0	0	0	0	1
aufstehe	0	1	0	0	0	0	0	0	0	0
schlafen	0	0	0	0	1	0	0	0	1	0
Sibylle	0	0	0	1	0	0	0	0	0	0
zusammen	0	0	0	0	1	0	0	0	0	0
wohne	0	0	0	0	0	1	0	0	0	0
dann	0	0	0	0	0	0	0	1	0	0
Chance	0	0	1	0	0	0	0	0	0	0
wahr	0	0	1	1	0	0	0	0	0	0
nimmst	0	0	0	0	1	0	0	0	0	0
Strategien	0	0	0	0	0	0	1	0	0	0
faul	0	0	0	1	0	0	0	0	0	0
ganzen	0	0	0	0	0	0	0	1	0	0
minimal	0	0	0	0	0	0	0	0	0	1
ändern	0	0	1	0	0	0	0	0	0	0
sehe	0	0	0	0	0	0	0	1	0	0
arbeite	0	0	0	0	0	1	0	0	0	0
heute	0	0	0	0	0	0	1	0	0	0
Abend	0	0	0	0	0	0	0	1	0	0
17.3	0	0	1	0	0	0	0	0	0	0
bezahlen	0	0	0	1	0	0	0	0	0	0
solange	0	0	0	0	0	0	0	1	0	0
nutzen	0	0	0	0	0	0	0	0	1	0
wichtiger	0	0	0	0	0	0	0	0	1	0
verpasse	0	0	1	0	0	1	0	0	0	0
ICH	0	0	0	0	2	0	0	0	0	0
HAB	0	0	0	0	0	1	0	0	0	0
ES	0	0	0	0	0	0	1	0	0	0
GESCHAFT	0	0	0	0	0	0	0	1	0	0
Komm	0	1	0	0	0	0	0	0	0	0
emojiQprincess	0	0	0	0	1	0	0	0	0	0
Croissants	0	0	0	0	0	1	0	0	0	0
Küche	0	0	0	0	0	0	0	0	1	0
Zimmer	0	0	0	1	0	0	0	0	0	0
gehst	0	0	0	0	1	0	0	0	1	0
Camy	0	0	0	0	0	0	1	0	0	0
putzen	0	0	0	0	0	0	0	1	0	0
kann	0	0	0	0	0	2	0	0	1	0
bestimmst	0	1	0	0	0	0	0	0	0	0
morgens	0	1	0	0	1	0	0	0	0	0
gute	0	0	1	0	0	0	0	0	0	0
Idee	0	0	0	1	0	0	0	0	0	0
meinen	0	0	0	0	0	0	0	0	1	0
bleibe	0	0	0	0	0	0	0	0	1	0
sonntag	0	0	1	0	0	0	0	0	0	0
abend	0	0	0	1	0	0	0	0	0	0
ohne	0	0	0	0	0	0	1	0	0	0
minuten	0	0	0	0	0	0	0	0	0	1
finanziell-organisatorisch	0	0	1	0	0	0	0	0	0	0
unbegabt	0	0	0	1	0	0	0	0	0	0
bessern	0	0	0	0	0	0	0	0	0	1
diesen	0	1	0	0	0	0	0	0	0	0
mittwoch	0	0	1	0	0	0	0	0	0	0
Ausnahmsweise	0	0	0	0	0	0	0	0	1	0
donnerstag	0	0	0	0	0	0	0	0	0	1
suechsch	0	0	0	1	0	0	0	0	0	0
tartine	0	0	0	0	0	0	0	1	0	0
sächsi	0	0	1	0	0	0	0	0	0	0
Micky	1	0	0	0	0	0	0	0	0	0
überhaupts	0	0	0	0	1	0	0	0	0	0
wiehnachtsässe	0	0	1	0	0	0	0	0	0	0
kino	0	1	0	0	0	0	0	0	0	1
wunderisch	0	0	0	1	0	0	0	0	0	0
zerscht	0	0	0	0	0	0	1	0	0	0
regnen	0	1	0	0	0	0	0	0	0	0
kommt	0	0	1	1	1	0	0	0	0	1
Freitag	0	0	1	0	0	0	0	0	0	0
16	0	0	0	0	1	0	0	0	0	0
Uhr	0	0	0	0	0	1	0	0	0	0
kannst	0	0	0	0	0	0	0	1	0	0
geht	0	0	0	0	1	0	0	0	0	0
morgen	0	0	0	0	0	0	0	1	2	0
komme	0	0	0	0	0	0	0	0	0	1
ergebnisse	0	0	0	1	0	0	0	0	0	0
Weisst	0	0	0	0	0	0	0	1	0	0
abschlüssisch	0	0	0	0	0	0	0	1	0	0
haus	0	0	0	1	0	0	0	0	0	0
Mega	0	0	0	0	0	0	0	1	0	0
Tuet	0	0	0	0	0	1	0	0	0	0
motiviert	0	0	1	0	0	0	0	0	0	0
froit	0	0	0	0	0	0	1	0	0	0
Wünsch	0	0	0	0	0	1	0	1	0	0
oi	0	0	0	0	0	0	0	0	1	0
velo	0	1	0	0	0	0	0	0	0	0
mitabeiterin	0	0	1	0	0	0	0	0	0	0
quittig	0	0	1	0	0	0	0	0	0	0
sölled	0	0	0	1	0	0	0	0	0	0
anelegge	0	0	0	0	1	0	0	0	0	0
zahlts	0	0	0	0	0	0	0	1	0	0
terasse	0	0	1	0	0	0	0	0	0	0
Hoii	0	0	0	0	1	0	1	1	0	0
wüssed	0	0	1	0	0	0	0	1	0	0
pava	0	0	0	0	0	1	0	0	0	0
ier	0	2	0	0	0	0	0	0	0	0
luscht	0	0	1	0	0	0	0	0	0	1
herzlich	0	0	0	0	0	0	1	0	0	0
iglade	0	0	0	0	0	0	0	1	0	0
viertel	0	0	0	1	0	0	0	0	0	0
ade	0	0	1	0	0	0	0	0	0	0
vernissage	0	0	0	1	0	0	0	0	0	0
yannick	0	0	0	0	0	0	0	1	0	0
chiquer	0	0	0	1	0	0	0	0	0	0
azoge	0	0	0	0	1	0	0	0	0	0
brennti	0	0	0	0	0	0	0	0	0	1
andersch	0	0	1	0	0	0	0	0	0	0
wärde	0	0	0	0	1	0	0	0	0	0
format	0	0	1	0	0	0	0	0	0	0
apasse	0	0	0	0	1	0	0	0	0	0
irgedwie	0	0	0	0	0	0	1	0	0	0
Mittwuch	0	0	1	0	0	0	0	0	0	0
wi	0	0	0	0	0	0	0	0	0	1
redactedQ12tokens59characters	0	0	0	0	0	0	0	1	0	0
Jup	0	0	0	0	0	0	0	0	1	0
gshenkli	0	1	0	0	0	0	0	0	0	0
überragend	0	0	0	1	0	0	0	0	0	0
minre	0	0	0	0	1	0	0	0	0	0
vegi	0	0	0	0	0	1	0	0	0	0
intention	0	0	0	0	0	0	1	0	0	0
sein	0	0	1	0	0	0	0	0	0	0
ball	0	0	0	1	0	0	0	0	0	0
steh	0	0	0	0	0	0	1	0	0	0
drauf	0	0	0	0	0	0	0	1	0	0
allround	1	0	0	0	0	0	0	0	0	0
trainings	0	1	0	0	0	0	1	0	0	0
züg	0	0	1	0	0	0	1	0	0	0
schikar	1	0	0	0	0	0	0	0	0	0
davon	0	1	0	0	0	0	0	0	0	0
satt	0	0	1	0	0	0	0	0	0	0
;-)	0	1	2	0	4	0	0	1	6	0
verkrümel	0	0	0	0	0	0	0	1	0	0
:-P	0	0	0	0	2	0	0	0	2	2
mediegeil	0	0	0	0	1	0	0	0	0	0
abtah	0	0	0	0	0	1	0	0	0	0
werded	0	0	0	1	0	0	1	0	0	0
gegeposition	0	0	1	0	0	0	0	0	0	0
habs	0	0	0	0	0	1	0	0	0	0
gelesen	0	0	0	0	0	0	0	1	0	0
redactedQ19tokens120characters	0	0	0	0	0	0	0	0	0	1
Damit	0	0	0	0	0	0	1	0	0	0
druff	0	0	0	0	1	0	0	0	0	2
13.1.13	0	0	1	0	0	0	0	0	0	0
